Date,XRT,VTI,TIP,HYG
2022-07-15,-21.19015651381365,-12.919501825546298,-5.574280381852481,5.38526403475621
2022-07-16,-21.19015651381365,-12.919501825546298,-5.574280381852481,5.38526403475621
2022-07-17,-21.19015651381365,-12.919501825546298,-5.574280381852481,5.38526403475621
2022-07-18,-19.14871926088252,-12.836724527164433,-5.697851864492498,5.669483920709739
2022-07-19,-15.713584823665949,-9.110612742181544,-5.833195322692209,4.265387126308717
2022-07-20,-17.235895810333258,-9.932317759039355,-5.900998486081576,3.7642859639414605
2022-07-21,-15.973667643847744,-9.849682577504549,-5.07343240363477,2.929195670818008
2022-07-22,-15.695186520766114,-10.902709734155513,-4.5394887231769765,2.386566384881683
2022-07-23,-15.695186520766114,-10.902709734155513,-4.5394887231769765,2.386566384881683
2022-07-24,-15.695186520766114,-10.902709734155513,-4.5394887231769765,2.386566384881683
2022-07-25,-13.372645675968641,-11.66368476928602,-5.146946108518769,1.8209540116194134
2022-07-26,-18.21045497448631,-12.931867584962387,-5.554901854131589,3.3279103043853175
2022-07-27,-13.251963313916148,-10.160454405284147,-4.928951299994788,1.685922185571298
2022-07-28,-11.218124731961865,-9.128902352912426,-4.281024781870002,0.18958295785982404
2022-07-29,-12.222143599996137,-8.29578952550527,-3.6312278835977874,0.44911370943271356
2022-07-30,-12.222143599996137,-8.29578952550527,-3.6312278835977874,0.44911370943271356
2022-07-31,-12.222143599996137,-8.29578952550527,-3.6312278835977874,0.44911370943271356
2022-08-01,-6.882028011033137,-7.96435160803286,-3.7344737909248082,-0.8242982574425239
2022-08-02,-10.48393334551413,-8.331426408330111,-4.90306619530071,-0.35205631753538746
2022-08-03,-8.345337759390304,-7.519633705305429,-4.490168203492628,-0.7041515761895933
2022-08-04,-10.825377368008338,-7.1933816865757505,-4.3225297029288345,0.04240088851167334
2022-08-05,-5.502114486479915,-7.882142760065403,-4.947676805133028,-1.2449121849122946
2022-08-06,-5.502114486479915,-7.882142760065403,-4.947676805133028,-1.2449121849122946
2022-08-07,-5.502114486479915,-7.882142760065403,-4.947676805133028,-1.2449121849122946
2022-08-08,0.34032583700518426,-7.9106767047335325,-4.08045899785302,-1.910471987831186
2022-08-09,-0.13073263256050405,-8.455015146701761,-4.1825767607841176,-2.2341584142134385
2022-08-10,4.946345832385712,-6.4289692345774085,-4.43738756642883,-3.172461654312464
2022-08-11,11.340733995010478,-6.608109757744963,-4.915221032519357,-3.1972320733753445
2022-08-12,9.54751672869878,-5.25461903065173,-4.469237258687164,-4.161272347989597
2022-08-13,9.54751672869878,-5.25461903065173,-4.469237258687164,-4.161272347989597
2022-08-14,9.54751672869878,-5.25461903065173,-4.469237258687164,-4.161272347989597
2022-08-15,6.110120765197413,-4.938092683693618,-4.812066197499421,-3.8546608072220323
